Atf3	Homer2	1
Atf3	Ndel1	1
Atf3	Socs7	1
Atf3	Piga	1
Atf3	Ube2d3	1
Atf3	Scg3	1
Atf3	Noc4l	1
Atf3	Slc25a3	1
Atf3	Rnf19a	1
Atf3	Zfp36l1	1
Atf3	Purb	1
Atf3	Fos	1
Atf3	Dnaja4	1
Atf3	Lrrfip1	1
Atf3	Ppp2r1a	1
Atf3	Ldb1	1
Atf3	Polb	1
Atf3	Csde1	1
Atf3	Midn	1
Atf3	Sept2	1
Atf3	Cldn4	1
Atf3	Nr4a1	1
Atf3	Per1	1
Atf3	1810055G02Rik	1
Atf3	Prmt1	1
Atf3	Rlim	1
Atf3	Sec14l1	1
Atf3	Klf9	1
Atf3	Egr1	1
Atf3	Prdx6	1
Atf3	Ahr	1
Atf3	Plk3	1
Atf3	Etv3	1
Atf3	Lrrc8c	1
Atf3	Sgta	1
Atf3	Ube2n	1
Atf3	Luzp1	1
Atf3	Topors	1
Atf3	Fosl1	1
Atf3	Ube2s	1
Atf3	Tm2d2	1
Atf3	Ifrd1	1
Atf3	Tpm3	1
Atf3	Pafah1b2	1
Atf3	Gcc1	1
Atf3	Gsto2	1
Atf3	1810011O10Rik	1
Atf3	Plk2	1
Atf3	Trps1	1
Atf3	Anapc10	1
Atf3	Frat2	1
Atf3	Ednrb	1
Atf3	Erf	1
Atf3	Triap1	1
Atf3	Spata2	1
Atf3	Plekha1	1
Atf3	Plscr3	1
Atf3	Pqlc1	1
Atf3	Med27	1
Atf3	Sfrp4	1
Atf3	Dnajb5	1
Atf3	Zswim6	1
Atf3	Mafb	1
Atf3	Itpripl1	1
Atf3	Mafg	1
Atf3	Phf13	1
Atf3	Ppard	1
Atf3	Il6	1
Atf3	Hand2	1
Atf3	Rhoj	1
Atf3	Eif5a	1
Atf3	Apold1	1
Atf3	Klf4	1
Atf3	Runx1	1
Atf3	Tgif1	1
Atf3	Zbtb42	1
Atf3	Atp1b3	1
Atf3	Aplp2	1
Atf3	Pfkfb2	1
Atf3	Rassf1	1
Atf3	Tagln2	1
Atf3	Ywhaq	1
Atf3	Lin7c	1
Atf3	Lama5	1
Atf3	Rcan2	1
Atf3	Eif4a1	1
Atf3	Plec	1
Atf3	Sox4	1
Atf3	Sprr1a	1
Atf3	Elf1	1
Atf3	Hspa5	1
Atf3	Nop58	1
Atf3	Stox2	1
Atf3	Sirt1	1
Atf3	Wdr62	1
Atf3	Bhlhe40	1
Atf3	Crb3	1
Atf3	Col12a1	1
Atf3	Itga6	1
Atf3	Stk19	1
Atf3	Tpd52l2	1
Atf3	Calcrl	1
Atf3	Errfi1	1
Atf3	Arl4a	1
Atf3	Asns	1
Atf3	Rab5a	1
Atf3	Nfkbiz	1
Atf3	Arid5b	1
Atf3	Rheb	1
Atf3	Brd2	1
Atf3	Kctd1	1
Atf3	Klc1	1
Atf3	Gja1	1
Atf3	Lysmd3	1
Atf3	Pkn3	1
Atf3	Olr1	1
Atf3	Srxn1	1
Atf3	Yif1b	1
Atf3	Sertad2	1
Atf3	Sphk1	1
Atf3	Gadd45a	1
Atf3	Ecm1	1
Atf3	Aldoa	1
Atf3	Nfe2l2	1
Atf3	Ddit3	1
Atf3	Atp2b4	1
Atf3	Klf10	1
Atf3	Ptx3	1
Atf3	Tmem54	1
Atf3	Srsf11	1
Atf3	Fam83g	1
Atf3	Phlda3	1
Atf3	Tacc2	1
Atf3	Mkl2	1
Atf3	Nampt	1
Atf3	Naf1	1
Atf3	C1qc	1
Atf3	Srsf7	1
Atf3	Dmkn	1
Atf3	Slc10a6	1
Atf3	Ppp2r5e	1
Atf3	Hrct1	1
Atf3	Fabp4	1
Atf3	Sbds	1
Atf3	Arf6	1
Atf3	Map3k8	1
Atf3	Crabp1	1
Atf3	Cbx4	1
Atf3	Myo1c	1
Atf3	Rpl19	1
Atf3	Ssbp2	1
Atf3	Tyro3	1
Atf3	Arrdc4	1
Atf3	Rnf11	1
Atf3	Scara5	1
Atf3	Sod2	1
Atf3	Oxa1l	1
Atf3	Trim2	1
Atf3	Crk	1
Atf3	Eif2s2	1
Atf3	Rarg	1
Atf3	Fyttd1	1
Atf3	Ccnyl1	1
Atf3	Tacstd2	1
Atf3	Dolpp1	1
Atf3	Uap1	1
Atf3	Ssx2ip	1
Atf3	Arf1	1
Atf3	Prdm2	1
Atf3	Mzt2	1
Atf3	U2af1	1
Atf3	Cct4	1
Atf3	Zfand2a	1
Atf3	Mrpl54	1
Atf3	Sat1	1
Atf3	Junb	1
Atf3	Kifc3	1
Atf3	Adrb2	1
Atf3	Ypel5	1
Atf3	Gnl1	1
Atf3	H3f3b	1
Atf3	Zfp266	1
Atf3	Gltscr2	1
Atf3	Lrrc59	1
Atf3	Tob1	1
Atf3	Itpkc	1
Atf3	Ivns1abp	1
Atf3	Atp6v1a	1
Atf3	Aebp2	1
Atf3	Wnt6	1
Atf3	Chmp2b	1
Atf3	Ppp1r2	1
Atf3	Dedd2	1
Atf3	Hoxb7	1
Atf3	Ankhd1	1
Atf3	Eif3a	1
Atf3	Gnb2	1
Atf3	Cdv3	1
Atf3	Tmed10	1
Atf3	Hspa4l	1
Atf3	Rragc	1
Atf3	Cttnbp2nl	1
Atf3	Eef1a1	1
Atf3	Mal2	1
Atf3	Mapk6	1
Atf3	Klf16	1
Atf3	Pip5k1a	1
Atf3	Bdnf	1
Atf3	Samd4b	1
Atf3	Naa50	1
Atf3	Timp4	1
Atf3	Ahcyl2	1
Atf3	Vcl	1
Atf3	Ptpn23	1
Atf3	Tjap1	1
Atf3	B4galt3	1
Atf3	Mbtd1	1
Atf3	Lzts2	1
Atf3	Ddr1	1
Atf3	Ppp1r13l	1
Atf3	Sgk1	1
Atf3	Ston2	1
Atf3	Stmn2	1
Atf3	Jup	1
Atf3	Rerg	1
Atf3	Plek2	1
Atf3	Col7a1	1
Atf3	Gpihbp1	1
Atf3	Bag3	1
Atf3	Psmc6	1
Atf3	Abhd4	1
Atf3	Pls3	1
Atf3	Rrad	1
Atf3	Lyve1	1
Atf3	Rab3b	1
Atf3	Nhsl1	1
Atf3	Rala	1
Atf3	Rab27b	1
Atf3	Gadd45b	1
Atf3	Dab2ip	1
Atf3	9130401M01Rik	1
Atf3	Dcn	1
Atf3	Cpeb2	1
Atf3	Tmem65	1
Atf3	Ctsk	1
Atf3	Vgll4	1
Atf3	Tomm20	1
Atf3	Arhgap10	1
Atf3	Tpm1	1
Atf3	Rnf19b	1
Atf3	Pabpn1	1
Atf3	Lims2	1
Atf3	Ehd3	1
Atf3	Ube2a	1
Atf3	Sh3gl1	1
Atf3	Lmna	1
Atf3	Jak2	1
Atf3	Emp1	1
Atf3	Plp2	1
Atf3	Capg	1
Atf3	Zfp516	1
Atf3	Fam110a	1
Atf3	Phlda2	1
Atf3	Cd14	1
Atf3	Prkcdbp	1
Atf3	Upp1	1
Atf3	Ippk	1
Atf3	Arc	1
Atf3	Glo1	1
Atf3	Btbd19	1
Atf3	Anxa2	1
Atf3	C3ar1	1
Atf3	Tpcn2	1
Atf3	Sqstm1	1
Atf3	Prdx1	1
Atf3	Sntb2	1
Atf3	Ercc1	1
Atf3	Asprv1	1
Atf3	Sfn	1
Atf3	Ngf	1
Atf3	Endou	1
Atf3	Prnp	1
Atf3	Pitx1	1
Atf3	Plekhn1	1
Atf3	Sbsn	1
Atf3	Rgs12	1
Atf3	Siah2	1
Atf3	Gba	1
Atf3	Cd63	1
Atf3	Ppp2r2b	1
Atf3	Entpd2	1
Atf3	Actn4	1
Atf3	Ly96	1
Atf3	2200002D01Rik	1
Atf3	Ccl24	1
Atf3	Plaur	1
Atf3	Pcdh17	1
Atf3	Ncs1	1
Atf3	Btbd11	1
Atf3	Gabpb1	1
Atf3	Pisd	1
Atf3	Abhd5	1
Atf3	Car13	1
Atf3	Tfpi2	1
Atf3	Etl4	1
Atf3	App	1
Atf3	Tbxas1	1
Atf3	Mbnl2	1
Atf3	F11r	1
Atf3	Hoxb8	1
Atf3	Ccl8	1
Atf3	Triobp	1
Atf3	Ehf	1
Atf3	Gas2l1	1
Atf3	Fam117b	1
Atf3	Ythdf1	1
Atf3	GtROSA26Sor	1
Atf3	Chmp4c	1
Atf3	Tmeff1	1
Atf3	Ccnl2	1
Atf3	Adipor1	1
Atf3	Srf	1
Atf3	Agap3	1
Atf3	Map1lc3b	1
Atf3	Twf1	1
Atf3	Wdr6	1
Atf3	Mafk	1
Atf3	Etf1	1
Atf3	Clip1	1
Atf3	Elovl7	1
Atf3	Dock1	1
Atf3	Csnk1a1	1
Atf3	Wnk1	1
Atf3	Gnas	1
Atf3	Rabgef1	1
Atf3	Acer3	1
Atf3	Tollip	1
Atf3	Hivep2	1
Atf3	Klf5	1
Atf3	Hnrnpl	1
Atf3	Actg2	1
Atf3	Fam162a	1
Atf3	Ctdnep1	1
Atf3	Dnm1	1
Atf3	Eif2a	1
Atf3	Dnttip2	1
Atf3	Slc38a2	1
Atf3	Cdkn2aip	1
Atf3	Tbc1d10a	1
Atf3	Chmp4b	1
Atf3	Trove2	1
Atf3	1700001O22Rik	1
Atf3	Fnbp1l	1
Atf3	Isg15	1
Atf3	Nfil3	1
Atf3	Ptma	1
Atf3	Wnt7b	1
Atf3	Cdk4	1
Atf3	Tmem140	1
Atf3	Hsd17b12	1
Atf3	Slamf9	1
Atf3	Irf1	1
Atf3	Pde4b	1
Atf3	Nrarp	1
Atf3	Actg1	1
Atf3	Ndrg1	1
Atf3	Plxna2	1
Atf3	Barx2	1
Atf3	Perp	1
Atf3	Dusp22	1
Atf3	Nup62	1
Atf3	Ipo4	1
Atf3	Il1rn	1
Atf3	Ahnak	1
Atf3	Tmem88	1
Atf3	Atf4	1
Atf3	Cnksr3	1
Atf3	2010300C02Rik	1
Atf3	Ctnnbip1	1
Atf3	Eif4e3	1
Atf3	Il17re	1
Atf3	Flt1	1
Atf3	Rps9	1
Atf3	Rundc3a	1
Atf3	Cdkn2b	1
Atf3	Serpinb2	1
Atf3	Ltf	1
Atf3	Tmprss4	1
Atf3	Dctd	1
Atf3	Kctd5	1
Atf3	Nqo1	1
Atf3	S100a16	1
Atf3	Stk40	1
Atf3	Gjb3	1
Atf3	Il17rc	1
Atf3	Txn1	1
Atf3	Fam46b	1
Atf3	Procr	1
Atf3	Dgka	1
Atf3	Qars	1
Atf3	Rnd1	1
Atf3	AW551984	1
Atf3	Slc35e4	1
Atf3	Tmem51	1
Atf3	Rpl7	1
Atf3	Hook2	1
Atf3	Epha1	1
Atf3	Cxcl10	1
Atf3	Lsr	1
Atf3	Tppp3	1
Atf3	Msr1	1
Atf3	Megf9	1
Atf3	Mmp14	1
Atf3	Lbp	1
Atf3	Lrp5	1
Atf3	Tsc22d2	1
Atf3	Ubtd1	1
Atf3	Ccdc58	1
Atf3	Cilp	1
Atf3	Nfkbia	1
Atf3	Map2k3	1
Atf3	Rtn4	1
Atf3	Hmox1	1
Atf3	Anxa1	1
Atf3	Smox	1
Atf3	Vim	1
Atf3	Lgals3	1
Atf3	Fam129b	1
Atf3	Slc2a1	1
Atf3	Sertad1	1
Atf3	Cav1	1
Atf3	Tnfrsf12a	1
Atf3	Sdc4	1
Atf3	Ctnnal1	1
Atf3	Dusp7	1
Atf3	Gtf2ird1	1
Atf3	Celf4	1
Atf3	Hcfc1r1	1
Atf3	Kdm6b	1
Atf3	Anxa5	1
Atf3	1110051M20Rik	1
Atf3	Mrpl48	1
Atf3	Atp1a1	1
Atf3	Fosl2	1
Atf3	Clip4	1
Atf3	Atp2a2	1
Atf3	Bach1	1
Atf3	Col5a3	1
Atf3	Cdkn1a	1
Atf3	Csrnp1	1
Atf3	Tgfbi	1
Atf3	Trim47	1
Atf3	Itga3	1
Atf3	Capn2	1
Atf3	Tspo	1
Atf3	Vangl2	1
Atf3	Crlf1	1
Atf3	Ubc	1
Atf3	Serpinh1	1
Atf3	Csnk1d	1
Atf3	Crabp2	1
Atf3	Zc3h12a	1
Atf3	Gata2	1
Atf3	Ptprs	1
Atf3	Gab2	1
Atf3	Fam167a	1
Atf3	R3hcc1	1
Atf3	Pim1	1
Atf3	Ociad2	1
Atf3	Zc3h15	1
Atf3	Syne2	1
Atf3	Arhgef12	1
Atf3	Cxcl2	1
Atf3	Notch1	1
Atf3	Fam109a	1
Atf3	Ptger4	1
Atf3	Epas1	1
Atf3	Sdc1	1
Atf3	Anxa7	1
Atf3	Zfp36	1
Atf3	Tanc1	1
Atf3	Ets2	1
Atf3	Trim16	1
Atf3	Slc25a25	1
Atf3	Vrk2	1
Atf3	Tmem173	1
Atf3	Lrrc49	1
Atf3	Socs6	1
Atf3	Ptrf	1
Atf3	Hace1	1
Atf3	Slc26a2	1
Atf3	Plcb4	1
Atf3	Tesc	1
Atf3	Arid5a	1
Atf3	Prdm1	1
Atf3	Ly6d	1
Atf3	Cited2	1
Atf3	Tsc22d1	1
Atf3	Tmod3	1
Atf3	Ccdc91	1
Atf3	Palld	1
Atf3	Tuba4a	1
Atf3	Mall	1
Atf3	Bcl2l14	1
Atf3	S100a10	1
Atf3	Dach1	1
Atf3	Fzd5	1
Atf3	Bcas1	1
Atf3	Lgals7	1
Atf3	Bcl3	1
Atf3	Tinagl1	1
Atf3	F2rl1	1
Atf3	Jakmip2	1
Atf3	Ywhaz	1
Atf3	Prr7	1
Atf3	Bre	1
Atf3	Nova1	1
Atf3	Tspan7	1
Atf3	Klf11	1
Atf3	Sfrp2	1
Atf3	Ckb	1
Atf3	Pnrc1	1
Atf3	Laptm4b	1
Atf3	Hspb8	1
Atf3	Maoa	1
Atf3	Id1	1
Atf3	Atp2b1	1
Atf3	Ccnd1	1
Atf3	Jund	1
Atf3	Rnf122	1
Atf3	Sncaip	1
Atf3	Ppp2r2a	1
Atf3	Rbbp6	1
Atf3	Zfp423	1
Atf3	Bmp7	1
Atf3	Spg21	1
Atf3	Tiam1	1
Atf3	Hn1	1
Atf3	Rhoc	1
Atf3	Arap3	1
Atf3	Eif4e	1
Atf3	Slc4a11	1
Atf3	Pigp	1
Atf3	Naa25	1
Atf3	Rps6ka3	1
Atf3	Eif3f	1
Atf3	Ccdc9	1
Atf3	Npm1	1
Atf3	Zfp703	1
Atf3	Fat1	1
Atf3	Lamc2	1
Atf3	Nid2	1
Atf3	Fam43a	1
Atf3	Col5a1	1
Atf3	Flnb	1
Atf3	Ing2	1
Atf3	Hbegf	1
Atf3	Ski	1
Atf3	Rab22a	1
Atf3	Antxr2	1
Atf3	Fzd4	1
Atf3	Bcl10	1
Atf3	Pi4k2a	1
Atf3	Lamb2	1
Atf3	Aim1l	1
Atf3	Ier3	1
Atf3	Srpx	1
Atf3	Fhl2	1
Atf3	Pfkp	1
Atf3	Efs	1
Atf3	Mvp	1
Atf3	Tnfaip8l1	1
Atf3	Cd44	1
Atf3	Mast4	1
Atf3	Acsl3	1
Atf3	Utp14b	1
Atf3	Sema4c	1
Atf3	Yy1	1
Atf3	Ran	1
Atf3	Wisp1	1
Atf3	Six1	1
Atf3	Pcdh1	1
Atf3	Efna5	1
Atf3	Cox4i1	1
Atf3	1700025G04Rik	1
Atf3	Myh14	1
Atf3	Adm	1
Atf3	Taf7	1
Atf3	Matn2	1
Atf3	Edn1	1
Atf3	Fxyd3	1
Atf3	Ntf3	1
Atf3	Enah	1
Atf3	Camk2g	1
Atf3	Ttll7	1
Atf3	Tspan9	1
Atf3	Rpl10	1
Atf3	Fbxo30	1
Atf3	Limk2	1
Atf3	Rplp0	1
Atf3	Sh3pxd2a	1
Atf3	Slc3a2	1
Atf3	Abl2	1
Atf3	Pgs1	1
Atf3	Gnb4	1
Atf3	Cdr2l	1
Atf3	Bag5	1
Atf3	Hsph1	1
Atf3	Agrn	1
Atf3	Gnb1	1
Atf3	Iffo2	1
Atf3	Hes1	1
Atf3	Cadm3	1
Atf3	Il13ra1	1
Atf3	Ascl2	1
Atf3	Ckmt1	1
Atf3	Mapk13	1
Atf3	Map4k5	1
Atf3	Tanc2	1
Atf3	Cyb561	1
Atf3	Gnai1	1
Atf3	Tuba1c	1
Atf3	Robo4	1
Atf3	Ralgds	1
Atf3	Dot1l	1
Atf3	Rbbp7	1
Atf3	Tgm2	1
Atf3	Tmem11	1
Atf3	Ctbp2	1
Atf3	Porcn	1
Atf3	Tie1	1
Atf3	Oasl1	1
Atf3	Hpcal1	1
Atf3	Tecr	1
Atf3	B3gnt3	1
Atf3	Tcf15	1
Atf3	Tmem59	1
Atf3	Usp54	1
Atf3	Vapa	1
Atf3	Vps37c	1
Atf3	Ptprf	1
Atf3	Serpine1	1
Atf3	Smagp	1
Atf3	Ids	1
Atf3	Aqp3	1
Atf3	Stx11	1
Atf3	Irs2	1
Atf3	Gjb5	1
Atf3	Scmh1	1
Atf3	Aqp1	1
Atf3	Btf3	1
Atf3	C77080	1
Atf3	Ppfibp1	1
Atf3	Paqr5	1
Atf3	Endod1	1
Atf3	Wwp1	1
Atf3	Adam23	1
Atf3	Vcan	1
Atf3	Rbms1	1
Atf3	Sema3f	1
Atf3	Mfsd6	1
Atf3	AI661453	1
Atf3	Micall1	1
Atf3	Cited4	1
Atf3	Rab11a	1
Atf3	St14	1
Atf3	Snrpb	1
Atf3	Tor1aip2	1
Atf3	Eif1a	1
Atf3	Mt1	1
Atf3	Immp1l	1
Atf3	Abhd11	1
Atf3	Arfip2	1
Atf3	Vat1	1
Atf3	Lrrn4cl	1
Atf3	Marcksl1	1
Atf3	9930021J03Rik	1
Atf3	Trerf1	1
Atf3	Rexo2	1
Atf3	Ece1	1
Atf3	Fbxw11	1
Atf3	Dph3	1
Atf3	Coro1c	1
Atf3	Ctps	1
Atf3	Epn3	1
Atf3	Rab10	1
Atf3	Adamts1	1
Atf3	N4bp3	1
Atf3	Cdh13	1
Atf3	Kalrn	1
Atf3	Spint1	1
Atf3	Git1	1
Atf3	Sorcs2	1
Atf3	Tuft1	1
Atf3	Dsp	1
Atf3	Cttn	1
Atf3	Gapdh	1
Atf3	Pdlim4	1
Atf3	Tnfaip2	1
Atf3	Cuedc1	1
Atf3	Serpinb8	1
Atf3	Strn3	1
Atf3	Ola1	1
Atf3	Rap1gap	1
Atf3	Tob2	1
Atf3	Prkab2	1
Atf3	Eif4b	1
Atf3	Myc	1
Atf3	Ptger3	1
Atf3	Hipk3	1
Atf3	Casz1	1
Atf3	Slc7a1	1
Atf3	Rpl3	1
Atf3	Snrnp70	1
Atf3	Cfdp1	1
Atf3	Pfkfb3	1
Atf3	Cnbp	1
Atf3	Mgst3	1
Atf3	Pcf11	1
Atf3	Ptpn13	1
Atf3	Krt10	1
Atf3	Stk35	1
Atf3	Bcl11b	1
Atf3	Zswim4	1
Atf3	1110008P14Rik	1
Atf3	Ndufs2	1
Atf3	Jag1	1
Atf3	Eml2	1
Atf3	Podxl2	1
Atf3	Mpzl2	1
Atf3	Adam15	1
Atf3	Frmd6	1
Atf3	Acadvl	1
Atf3	Glrx3	1
Atf3	Ctnnb1	1
Atf3	Strn4	1
Atf3	Src	1
Atf3	Txnrd1	1
Atf3	Anxa3	1
Atf3	Blmh	1
Atf3	Laptm4a	1
Atf3	Usp53	1
Atf3	Dtx2	1
Atf3	Baiap2	1
Atf3	Chd6	1
Atf3	Bambi	1
Atf3	5430416N02Rik	1
Atf3	Zfp277	1
Atf3	Krt23	1
Atf3	Aste1	1
Atf3	Afap1l2	1
Atf3	Zfp46	1
Atf3	Myo18a	1
Atf3	Moxd1	1
Atf3	Pde1b	1
Atf3	Cox7a2l	1
Atf3	Lrrfip2	1
Atf3	Yap1	1
Atf3	Manbal	1
Atf3	Tspan6	1
Atf3	Tmem158	1
Atf3	Gipc1	1
Atf3	Rnf10	1
Atf3	Cybrd1	1
Atf3	Wnt2	1
Atf3	Wsb2	1
Atf3	Adam33	1
Atf3	Cyb5r3	1
Atf3	Lad1	1
Atf3	Metrnl	1
Atf3	Arhgap8	1
Atf3	Plekho2	1
Atf3	Pdk3	1
Atf3	Grasp	1
Atf3	Wnt4	1
Atf3	Asap2	1
Atf3	Hmg20b	1
Atf3	Ppp1r14b	1
Atf3	Ngfr	1
Atf3	Fgfbp1	1
Atf3	Pum1	1
Atf3	Fem1b	1
Atf3	Cast	1
Atf3	Dnajb1	1
Atf3	Id3	1
Atf3	Dctn2	1
Atf3	Zfp428	1
Atf3	Coro2b	1
Atf3	Pprc1	1
Atf3	Kdm5b	1
Atf3	Mtch1	1
Atf3	Scnn1a	1
Atf3	Top1	1
Atf3	Srsf9	1
Atf3	Cux1	1
Atf3	Pdgfd	1
Atf3	Net1	1
Atf3	Gadd45g	1
Atf3	Lrrc1	1
Atf3	Ppfibp2	1
Atf3	Rab15	1
Atf3	Cnksr1	1
Atf3	S100a3	1
Atf3	Fam89a	1
Atf3	Nbea	1
Atf3	Stk39	1
Atf3	Rhbdf2	1
Atf3	Gcnt2	1
Atf3	Serinc2	1
Atf3	Plxna1	1
Atf3	Hk2	1
Atf3	Slc12a4	1
Atf3	Ap2m1	1
Atf3	Fndc1	1
Atf3	Sh3bp4	1
Atf3	Cln6	1
Atf3	Mapkapk2	1
Atf3	Map4k4	1
Atf3	Rab28	1
Atf3	Hspb1	1
Atf3	Zfp185	1
Atf3	Gpd2	1
Atf3	Dlgap4	1
Atf3	Htra1	1
Atf3	Tmcc3	1
Atf3	Rps14	1
Atf3	B4galt6	1
Atf3	Gng12	1
Atf3	Mink1	1
Atf3	Rnd3	1
Atf3	Alg14	1
Atf3	Mrpl52	1
Atf3	Fbln2	1
Atf3	Hs3st1	1
Atf3	Pla2g7	1
Atf3	Gclc	1
Atf3	P2ry2	1
Atf3	Efhd1	1
Atf3	Wee1	1
Atf3	Mcl1	1
Atf3	Ddit4	1
Atf3	Por	1
Atf3	Fry	1
Atf3	Nras	1
Atf3	Kdr	1
Atf3	Aldh1a2	1
Atf3	Sumo1	1
Atf3	Elovl1	1
Atf3	Pard6g	1
Atf3	Mt3	1
Atf3	Rad23b	1
Atf3	Lipe	1
Atf3	Ppme1	1
Atf3	Mknk2	1
Atf3	Slco4a1	1
Atf3	Thbs2	1
Atf3	Tspan15	1
Atf3	Dpp3	1
Atf3	Spry1	1
Atf3	Myh11	1
Atf3	Ccdc92	1
Atf3	Acot9	1
Atf3	Lrrc25	1
Atf3	Trip10	1
Atf3	Cxcl1	1
Atf3	Yrdc	1
Atf3	Tm4sf1	1
Atf3	Ehd2	1
Atf3	Meox1	1
Atf3	Ptges	1
Atf3	Metap2	1
Atf3	Gclm	1
